store_no,chain_no,chain,geoaddress,geocity,geostate,geozip,geozip4,county,dma_market,dma_no,segment,subsegment,category,latitude,longitude,geoquality,yr_built,co_fr,co_fr_no,seg_no
467198,1,Burger King-TR,324 S MAIN ST,BELTON,SC,29627,1522.0,ANDERSON,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.517787,-82.489453,1BEST(Actual),2019,FRANCHISE,1.0,1
469414,1,Burger King-TR,974 S ACADEMY ST,GREENVILLE,SC,29601,,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.845416,-82.418526,1BEST(Address),2020,COMPANY,0.0,1
477676,1,Burger King-TR,500 OLD GREENVILLE HWY,CLEMSON,SC,29631,1787.0,PICKENS,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.688411,-82.810574,1BEST(Actual),2021,FRANCHISE,1.0,1
467256,1,Burger King-TR,1455 WOODRUFF RD,GREENVILLE,SC,29607,5741.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.821279,-82.281844,1BEST(Actual),2019,COMPANY,0.0,1
475622,1,Burger King-TR,1929 HIGHWAY 86,PIEDMONT,SC,29673,8366.0,ANDERSON,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.708334,-82.49761,1BEST(Actual),2020,,,1
485471,1,Burger King-TR,202 S MAIN ST,MAULDIN,SC,29662,2610.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.776311,-82.30803,1BEST(Address),2022,,,1
273862,1,Burger King-TR,905 GREENVILLE DR,WILLIAMSTON,SC,29697,1131.0,ANDERSON,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.630345,-82.469473,1BEST(Actual),1999,FRANCHISE,1.0,1
227649,1,Burger King-TR,1101 N MAIN ST,FOUNTAIN INN,SC,29644,1322.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.700884,-82.216405,1BEST(Actual),1997,FRANCHISE,1.0,1
233702,1,Burger King-TR,7691 HIGHWAY 76,PENDLETON,SC,29670,9298.0,ANDERSON,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.633398,-82.784346,1BEST(Actual),1997,COMPANY,0.0,1
238356,1,Burger King-TR,1300 W FRONT ST,IVA,SC,29655,8712.0,ANDERSON,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.313877,-82.66254,1BEST(Actual),1998,FRANCHISE,1.0,1
376378,1,Burger King-TR,2009 E GREENVILLE ST,ANDERSON,SC,29621,1529.0,ANDERSON,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.547014,-82.631896,1BEST(Actual),2010,COMPANY,0.0,1
383929,1,Burger King-TR,529 ANN ST,PICKENS,SC,29671,2264.0,PICKENS,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.895231,-82.710735,1BEST(Actual),2011,COMPANY,0.0,1
175134,1,Burger King-TR,332 S PLEASANTBURG DR,GREENVILLE,SC,29607,2524.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.834371,-82.368466,1BEST(Actual),1965,FRANCHISE,1.0,1
175173,1,Burger King-TR,646 FAIRVIEW RD,SIMPSONVILLE,SC,29680,6708.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.711005,-82.257165,1BEST(Actual),1986,FRANCHISE,1.0,1
175147,1,Burger King-TR,651 HAYWOOD RD,GREENVILLE,SC,29607,2741.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.849552,-82.338278,1BEST(Actual),1981,COMPANY,0.0,1
175148,1,Burger King-TR,5013 PELHAM RD,GREENVILLE,SC,29615,5465.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.857937,-82.256661,1BEST(Actual),1987,COMPANY,,1
175146,1,Burger King-TR,3001 HIGHWAY 153,PIEDMONT,SC,29673,7709.0,ANDERSON,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.775452,-82.464726,1BEST(Actual),1983,COMPANY,,1
175129,1,Burger King-TR,303 PEARMAN DAIRY RD,ANDERSON,SC,29625,3801.0,ANDERSON,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.502864,-82.684487,1BEST(Actual),1980,FRANCHISE,1.0,1
175132,1,Burger King-TR,101 W SHOCKLEY FERRY RD,ANDERSON,SC,29624,3732.0,ANDERSON,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.478393,-82.649074,1BEST(Actual),1986,FRANCHISE,1.0,1
175149,1,Burger King-TR,404 E GREER ST,HONEA PATH,SC,29654,1821.0,ANDERSON,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.445462,-82.387465,1BEST(Actual),1994,FRANCHISE,1.0,1
175169,1,Burger King-TR,6029 WADE HAMPTON BLVD,TAYLORS,SC,29687,5334.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.93618,-82.277462,1BEST(Actual),1976,COMPANY,0.0,1
175167,1,Burger King-TR,6417 STATE PARK RD,TRAVELERS REST,SC,29690,1633.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.963522,-82.431268,1BEST(Actual),1989,COMPANY,,1
175142,1,Burger King-TR,2685 LAURENS RD,GREENVILLE,SC,29607,3817.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.820236,-82.340733,1BEST(Actual),1989,FRANCHISE,1.0,1
175137,1,Burger King-TR,6515 WHITE HORSE RD,GREENVILLE,SC,29611,2537.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.866642,-82.465375,1BEST(Actual),1981,COMPANY,0.0,1
175141,1,Burger King-TR,7491 AUGUSTA RD,PIEDMONT,SC,29673,9506.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.72795,-82.388433,1BEST(Actual),1990,FRANCHISE,1.0,1
175140,1,Burger King-TR,1109 W FARIS RD,GREENVILLE,SC,29605,4445.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.817521,-82.420458,1BEST(Actual),1974,FRANCHISE,1.0,1
175138,1,Burger King-TR,3250 N PLEASANTBURG DR,GREENVILLE,SC,29609,2925.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.890999,-82.40123,1BEST(Actual),1967,FRANCHISE,1.0,1
175168,1,Burger King-TR,6098 CALHOUN MEMORIAL HWY,EASLEY,SC,29640,3812.0,PICKENS,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.824015,-82.578429,1BEST(Actual),1978,FRANCHISE,1.0,1
438864,1,Burger King-TR,4460 LIBERTY HWY,ANDERSON,SC,29621,2325.0,ANDERSON,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.575414,-82.68865,1BEST(Actual),2016,FRANCHISE,1.0,1
238358,1,Burger King-TR,6196 HIGHWAY 221,ROEBUCK,SC,29376,3322.0,SPARTANBURG,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.841125,-81.970092,1BEST(Actual),1999,FRANCHISE,1.0,1
175158,1,Burger King-TR,2100 WINCHESTER PL,SPARTANBURG,SC,29301,1545.0,SPARTANBURG,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.936769,-81.982796,1BEST(Actual),1980,COMPANY,0.0,1
175157,1,Burger King-TR,2200 NEW CUT RD,SPARTANBURG,SC,29303,6348.0,SPARTANBURG,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.992037,-82.023728,1BEST(Actual),1988,COMPANY,0.0,1
175162,1,Burger King-TR,1796 ASHEVILLE HWY,SPARTANBURG,SC,29303,2008.0,SPARTANBURG,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.981876,-81.97013,1BEST(Actual),1983,COMPANY,0.0,1
175154,1,Burger King-TR,249 S MAIN ST,WOODRUFF,SC,29388,1851.0,SPARTANBURG,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.737816,-82.035347,1BEST(Actual),1991,FRANCHISE,1.0,1
455758,6580,BurgerFi,6141 PEACHTREE PKWY,NORCROSS,GA,30092,3304.0,GWINNETT,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.951517,-84.235473,1BEST(Actual),2018,FRANCHISE,1.0,1
439491,6580,BurgerFi,638 DULUTH HWY,LAWRENCEVILLE,GA,30046,,GWINNETT,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.965491,-84.009045,1BEST(Address),2017,FRANCHISE,1.0,1
422339,6580,BurgerFi,5475 WINDWARD PKWY,ALPHARETTA,GA,30004,5205.0,FULTON,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.087463,-84.270092,1BEST(Actual),2013,FRANCHISE,1.0,1
474408,6674,BWW GO,1401 OXFORD RD NE,ATLANTA,GA,30307,1019.0,DE KALB,ATLANTA  GA,524,QSR,QSR,Chicken,33.788668,-84.326683,1BEST(Address),2021,COMPANY,0.0,1
477788,6674,BWW GO,908 BUFORD RD,CUMMING,GA,30041,2718.0,FORSYTH,ATLANTA  GA,524,QSR,QSR,Chicken,34.179923,-84.132677,1BEST(Actual),2021,COMPANY,0.0,1
469065,6674,BWW GO,5840 ROSWELL RD,SANDY SPRINGS,GA,30328,4972.0,FULTON,ATLANTA  GA,524,QSR,QSR,Chicken,33.914679,-84.379947,1BEST(Actual),2020,COMPANY,0.0,1
482337,6674,BWW GO,4650 HUGH HOWELL RD,TUCKER,GA,30084,5033.0,DE KALB,ATLANTA  GA,524,QSR,QSR,Chicken,33.85044,-84.198629,1BEST(Actual),2022,FRANCHISE,1.0,1
494673,6674,BWW GO,11244 TARA BLVD,HAMPTON,GA,30228,1655.0,CLAYTON,ATLANTA  GA,524,QSR,QSR,Chicken,33.44793,-84.324477,1BEST(Address),2023,FRANCHISE,1.0,1
486238,6674,BWW GO,4325 ATLANTA HWY,LOGANVILLE,GA,30052,2341.0,WALTON,ATLANTA  GA,524,QSR,QSR,Chicken,33.8393,-83.907875,1BEST(Actual),2022,FRANCHISE,1.0,1
488311,6674,BWW GO,911 DULUTH HWY,LAWRENCEVILLE,GA,30043,5320.0,GWINNETT,ATLANTA  GA,524,QSR,QSR,Chicken,33.969283,-84.023593,1BEST(Actual),2023,,,1
487852,6674,BWW GO,68 5TH ST NW,ATLANTA,GA,30308,1031.0,FULTON,ATLANTA  GA,524,QSR,QSR,Chicken,33.77666,-84.38954,1BEST(Actual),2023,,,1
488312,6674,BWW GO,5289 BUFORD HWY NE,DORAVILLE,GA,30340,1133.0,DE KALB,ATLANTA  GA,524,QSR,QSR,Chicken,33.89675,-84.281396,1BEST(Address),2023,,,1
334474,8705,California Pizza Kitchen,264 19TH ST NW,ATLANTA,GA,30363,1135.0,FULTON,ATLANTA  GA,524,FSR,FSR-Dining,Pizza Dining,33.793294,-84.396669,1BEST(Actual),2005,COMPANY,0.0,2
196999,8705,California Pizza Kitchen,6301 N POINT PKWY,ALPHARETTA,GA,30022,3064.0,FULTON,ATLANTA  GA,524,FSR,FSR-Dining,Pizza Dining,34.047045,-84.290991,1BEST(Actual),1994,COMPANY,0.0,2
196968,8705,California Pizza Kitchen,3393 PEACHTREE RD NE,ATLANTA,GA,30326,1162.0,FULTON,ATLANTA  GA,524,FSR,FSR-Dining,Pizza Dining,33.847554,-84.363229,1BEST(Actual),1987,FRANCHISE,1.0,2
501564,6542,Cantina Laredo,HARTSFIELD-JACKSON INTL APT CONC T,ATLANTA,GA,30354,1361.0,FULTON,ATLANTA  GA,524,FSR,FSR-Dining,Mexican Dining,33.641066,-84.444257,1BEST(Actual),2024,,,2
437881,6608,Capriotti's,777 TOWNPARK LN NW,KENNESAW,GA,30144,5823.0,COBB,ATLANTA  GA,524,QSR,QSR,Sub/Sandwich,34.035541,-84.573486,1BEST(Actual),2016,FRANCHISE,1.0,1
447288,120,Captain D's,249 FRONTAGE RD,HARTWELL,GA,30643,8409.0,HART,GREENVILLE  SC,567,QSR,QSR,Fish,34.350705,-82.902904,1BEST(Actual),2017,FRANCHISE,1.0,1
461695,120,Captain D's,5 W COFFEE ST,HAZLEHURST,GA,31539,6121.0,JEFF DAVIS,SAVANNAH  GA,507,QSR,QSR,Fish,31.872303,-82.595336,1BEST(Actual),2019,FRANCHISE,1.0,1
465906,120,Captain D's,179 E DYKES ST,COCHRAN,GA,31014,6512.0,BLECKLEY,MACON  GA,503,QSR,QSR,Fish,32.391055,-83.349911,1BEST(Actual),2019,FRANCHISE,1.0,1
454417,120,Captain D's,1300 CHATTAHOOCHEE DR,ROCKMART,GA,30153,2016.0,POLK,ATLANTA  GA,524,QSR,QSR,Fish,34.009387,-85.036854,1BEST(Actual),2018,FRANCHISE,1.0,1
493964,120,Captain D's,115 N DUVAL ST,CLAXTON,GA,30417,1617.0,EVANS,SAVANNAH  GA,507,QSR,QSR,Fish,32.164958,-81.903473,1BEST(Actual),2023,,,1
487952,120,Captain D's,830 N VETERANS BLVD,GLENNVILLE,GA,30427,,TATTNALL,SAVANNAH  GA,507,QSR,QSR,Fish,31.946396,-81.925521,1BEST(Address),2023,FRANCHISE,1.0,1
481536,120,Captain D's,123 ELBERT ST,ELBERTON,GA,30635,2126.0,ELBERT,GREENVILLE  SC,567,QSR,QSR,Fish,34.11051,-82.86513,1BEST(Actual),2022,FRANCHISE,1.0,1
315200,120,Captain D's,253 HIGHLAND XING,EAST ELLIJAY,GA,30540,6089.0,GILMER,ATLANTA  GA,524,QSR,QSR,Fish,34.65982,-84.4895,1BEST(Actual),2003,FRANCHISE,1.0,1
339815,120,Captain D's,25 WALMART WAY,EASTANOLLEE,GA,30538,3807.0,STEPHENS,GREENVILLE  SC,567,QSR,QSR,Fish,34.550151,-83.28214,1BEST(Actual),2006,FRANCHISE,1.0,1
323005,120,Captain D's,145 MEMORIAL DR,DAHLONEGA,GA,30533,802.0,LUMPKIN,ATLANTA  GA,524,QSR,QSR,Fish,34.53346,-83.97744,1BEST(Actual),2004,FRANCHISE,1.0,1
374526,120,Captain D's,1650 HIGHWAY 129 S,CLEVELAND,GA,30528,4943.0,WHITE,ATLANTA  GA,524,QSR,QSR,Fish,34.573748,-83.763674,1BEST(Actual),2009,FRANCHISE,1.0,1
389337,120,Captain D's,120 FURNITURE PLAZA DR,CORNELIA,GA,30531,5457.0,HABERSHAM,ATLANTA  GA,524,QSR,QSR,Fish,34.534754,-83.534322,1BEST(Address),2011,FRANCHISE,1.0,1
150733,120,Captain D's,304 S MAIN ST,STATESBORO,GA,30458,714.0,BULLOCH,SAVANNAH  GA,507,QSR,QSR,Fish,32.441675,-81.783586,1BEST(Actual),1982,FRANCHISE,1.0,1
150472,120,Captain D's,463 HIGHWAY 53 E,CALHOUN,GA,30701,3058.0,GORDON,ATLANTA  GA,524,QSR,QSR,Fish,34.475632,-84.92867,1BEST(Address),1980,COMPANY,0.0,1
150474,120,Captain D's,1019 HIGHWAY 19 N,THOMASTON,GA,30286,2230.0,UPSON,ATLANTA  GA,524,QSR,QSR,Fish,32.92257,-84.33405,1BEST(Actual),1988,COMPANY,0.0,1
150741,120,Captain D's,1200 1ST AVE SE,MOULTRIE,GA,31768,5008.0,COLQUITT,ALBANY  GA,525,QSR,QSR,Fish,31.17847,-83.773366,1BEST(Actual),1979,COMPANY,0.0,1
150714,120,Captain D's,929 E SHOTWELL ST,BAINBRIDGE,GA,39819,4147.0,DECATUR,TALLAHASSEE  FL,530,QSR,QSR,Fish,30.904228,-84.564063,1BEST(Actual),1985,FRANCHISE,1.0,1
150713,120,Captain D's,1608 E JACKSON ST,THOMASVILLE,GA,31792,3941.0,THOMAS,TALLAHASSEE  FL,530,QSR,QSR,Fish,30.856557,-83.952095,1BEST(Actual),1976,COMPANY,0.0,1
150727,120,Captain D's,2590 N COLUMBIA ST,MILLEDGEVILLE,GA,31061,8709.0,BALDWIN,MACON  GA,503,QSR,QSR,Fish,33.117729,-83.261664,1BEST(Actual),1978,COMPANY,0.0,1
150729,120,Captain D's,701 E 1ST ST,VIDALIA,GA,30474,4201.0,TOOMBS,SAVANNAH  GA,507,QSR,QSR,Fish,32.213847,-82.405363,1BEST(Actual),1989,COMPANY,0.0,1
150730,120,Captain D's,713 S HARRIS ST,SANDERSVILLE,GA,31082,2828.0,WASHINGTON,MACON  GA,503,QSR,QSR,Fish,32.971111,-82.807888,1BEST(Actual),1988,COMPANY,0.0,1
150725,120,Captain D's,255 OCILLA HWY,FITZGERALD,GA,31750,8841.0,BEN HILL,ALBANY  GA,525,QSR,QSR,Fish,31.694113,-83.246942,1BEST(Actual),1995,FRANCHISE,1.0,1
150739,120,Captain D's,1305 E LAMAR ST,AMERICUS,GA,31709,3846.0,SUMTER,COLUMBUS  GA,522,QSR,QSR,Fish,32.070999,-84.216184,1BEST(Actual),1978,FRANCHISE,1.0,1
150717,120,Captain D's,1951 VETERANS BLVD,DUBLIN,GA,31021,3001.0,LAURENS,MACON  GA,503,QSR,QSR,Fish,32.540831,-82.944956,1BEST(Actual),1977,FRANCHISE,1.0,1
150465,120,Captain D's,30817 HIGHWAY 441 S,COMMERCE,GA,30529,6654.0,BANKS,ATLANTA  GA,524,QSR,QSR,Fish,34.251192,-83.46045,1BEST(Actual),1989,FRANCHISE,1.0,1
150534,120,Captain D's,615 N MAIN ST,CEDARTOWN,GA,30125,2303.0,POLK,ATLANTA  GA,524,QSR,QSR,Fish,34.022841,-85.251518,1BEST(Actual),1984,COMPANY,0.0,1
150719,120,Captain D's,1845 MEMORIAL DR,WAYCROSS,GA,31501,1045.0,WARE,JACKSONVILLE  FL,561,QSR,QSR,Fish,31.204557,-82.334564,1BEST(Actual),1991,FRANCHISE,1.0,1
150737,120,Captain D's,1201 W 4TH ST,ADEL,GA,31620,2912.0,COOK,ALBANY  GA,525,QSR,QSR,Fish,31.13455,-83.437518,1BEST(Actual),1991,FRANCHISE,1.0,1
150722,120,Captain D's,6006 OAK ST,EASTMAN,GA,31023,8921.0,DODGE,MACON  GA,503,QSR,QSR,Fish,32.206495,-83.187073,1BEST(Actual),1993,COMPANY,0.0,1
150723,120,Captain D's,1314 PETERSON AVE S,DOUGLAS,GA,31533,4419.0,COFFEE,ALBANY  GA,525,QSR,QSR,Fish,31.489428,-82.850715,1BEST(Actual),1983,COMPANY,0.0,1
150724,120,Captain D's,1307 US HIGHWAY 82 W,TIFTON,GA,31793,8034.0,TIFT,ALBANY  GA,525,QSR,QSR,Fish,31.449486,-83.535492,1BEST(Actual),1977,FRANCHISE,1.0,1
150718,120,Captain D's,1710 E 16TH AVE,CORDELE,GA,31015,5307.0,CRISP,ALBANY  GA,525,QSR,QSR,Fish,31.96011,-83.75469,1BEST(Actual),1987,FRANCHISE,1.0,1
150481,120,Captain D's,104 COMMERCE AVE,LAGRANGE,GA,30241,2338.0,TROUP,ATLANTA  GA,524,QSR,QSR,Fish,33.048906,-85.027815,1BEST(Actual),1985,COMPANY,0.0,1
150726,120,Captain D's,1902 E OGLETHORPE BLVD,ALBANY,GA,31705,2935.0,DOUGHERTY,ALBANY  GA,525,QSR,QSR,Fish,31.570639,-84.102426,1BEST(Actual),1989,FRANCHISE,1.0,1
150468,120,Captain D's,425 PRINCE AVE,ATHENS,GA,30601,2454.0,CLARKE,ATLANTA  GA,524,QSR,QSR,Fish,33.960178,-83.384612,1BEST(Actual),1981,FRANCHISE,1.0,1
150469,120,Captain D's,3597 ATLANTA HWY,ATHENS,GA,30606,3152.0,CLARKE,ATLANTA  GA,524,QSR,QSR,Fish,33.937821,-83.456421,1BEST(Actual),1980,FRANCHISE,1.0,1
449972,120,Captain D's,3462 BAKER RD NW,ACWORTH,GA,30101,3703.0,COBB,ATLANTA  GA,524,QSR,QSR,Fish,34.076009,-84.651059,1BEST(Actual),2018,FRANCHISE,1.0,1
461688,120,Captain D's,6859 JIMMY CARTER BLVD,NORCROSS,GA,30071,1251.0,GWINNETT,ATLANTA  GA,524,QSR,QSR,Fish,33.942079,-84.237809,1BEST(Actual),2019,FRANCHISE,1.0,1
490892,120,Captain D's,725 COBB PKWY N,MARIETTA,GA,30062,2405.0,COBB,ATLANTA  GA,524,QSR,QSR,Fish,33.968872,-84.538025,1BEST(Actual),2023,,,1
491138,120,Captain D's,2901 ANVIL BLOCK RD,ELLENWOOD,GA,30294,2434.0,CLAYTON,ATLANTA  GA,524,QSR,QSR,Fish,33.633316,-84.294762,1BEST(Actual),2023,,,1
498534,120,Captain D's,3056 JODECO RD,MCDONOUGH,GA,30253,5314.0,HENRY,ATLANTA  GA,524,QSR,QSR,Fish,33.481957,-84.215095,1BEST(Actual),2024,,,1
483670,120,Captain D's,5343 OLD NATIONAL HWY,ATLANTA,GA,30349,,FULTON,ATLANTA  GA,524,QSR,QSR,Fish,33.610008,-84.47146,1BEST(Address),2022,,,1
274540,120,Captain D's,1369 HIGHWAY 34 E,NEWNAN,GA,30265,2178.0,COWETA,ATLANTA  GA,524,QSR,QSR,Fish,33.398754,-84.734627,1BEST(Address),2000,COMPANY,0.0,1
342381,120,Captain D's,77 INTERSTATE DR N,JASPER,GA,30143,6868.0,PICKENS,ATLANTA  GA,524,QSR,QSR,Fish,34.474613,-84.465818,1BEST(Actual),2006,FRANCHISE,1.0,1
348413,120,Captain D's,350 STANLEY K TANGER BLVD,LOCUST GROVE,GA,30248,3650.0,HENRY,ATLANTA  GA,524,QSR,QSR,Fish,33.35212,-84.12174,1BEST(Actual),2006,COMPANY,0.0,1
323000,120,Captain D's,203 COOLEY DR,VILLA RICA,GA,30180,7011.0,CARROLL,ATLANTA  GA,524,QSR,QSR,Fish,33.719584,-84.939897,1BEST(Actual),2004,FRANCHISE,1.0,1
350100,120,Captain D's,1641 ALABAMA AVE S,BREMEN,GA,30110,2572.0,CARROLL,ATLANTA  GA,524,QSR,QSR,Fish,33.691425,-85.15086,1BEST(Actual),2007,FRANCHISE,1.0,1
201758,120,Captain D's,6167 HIGHWAY 278 NW,COVINGTON,GA,30014,2127.0,NEWTON,ATLANTA  GA,524,QSR,QSR,Fish,33.605229,-83.875327,1BEST(Actual),1996,COMPANY,0.0,1
222479,120,Captain D's,39 NORTHSIDE DAWSON DR,DAWSONVILLE,GA,30534,6793.0,DAWSON,ATLANTA  GA,524,QSR,QSR,Fish,34.361413,-84.04105,1BEST(Actual),1997,FRANCHISE,1.0,1
150181,120,Captain D's,3447 MAIN ST,COLLEGE PARK,GA,30337,1910.0,FULTON,ATLANTA  GA,524,QSR,QSR,Fish,33.661464,-84.447342,1BEST(Actual),1982,FRANCHISE,1.0,1
150183,120,Captain D's,1095 RALPH DAVID ABERNATHY BLVD SW,ATLANTA,GA,30310,1832.0,FULTON,ATLANTA  GA,524,QSR,QSR,Fish,33.73872,-84.42368,1BEST(Actual),1982,FRANCHISE,1.0,1
150178,120,Captain D's,4478 JONESBORO RD,FOREST PARK,GA,30297,,CLAYTON,ATLANTA  GA,524,QSR,QSR,Fish,33.631701,-84.356863,1BEST(Address),1973,COMPANY,0.0,1
150527,120,Captain D's,4346 HUGH HOWELL RD,TUCKER,GA,30084,4705.0,DE KALB,ATLANTA  GA,524,QSR,QSR,Fish,33.852322,-84.208885,1BEST(Actual),1980,COMPANY,0.0,1
150185,120,Captain D's,2065 METROPOLITAN PKWY SW,ATLANTA,GA,30315,5926.0,FULTON,ATLANTA  GA,524,QSR,QSR,Fish,33.699605,-84.408449,1BEST(Actual),1983,COMPANY,0.0,1
150531,120,Captain D's,2422 WESLEY CHAPEL RD,DECATUR,GA,30035,3420.0,DE KALB,ATLANTA  GA,524,QSR,QSR,Fish,33.717127,-84.214815,1BEST(Actual),1975,FRANCHISE,1.0,1
150549,120,Captain D's,7330 HIGHWAY 85,RIVERDALE,GA,30274,3427.0,CLAYTON,ATLANTA  GA,524,QSR,QSR,Fish,33.555889,-84.413592,1BEST(Actual),1978,COMPANY,0.0,1
150547,120,Captain D's,2637 MAIN ST W,SNELLVILLE,GA,30078,3162.0,GWINNETT,ATLANTA  GA,524,QSR,QSR,Fish,33.85662,-84.02414,1BEST(Actual),1980,COMPANY,,1
150545,120,Captain D's,4770 JONESBORO RD,UNION CITY,GA,30291,1957.0,FULTON,ATLANTA  GA,524,QSR,QSR,Fish,33.569654,-84.543765,1BEST(Actual),1987,COMPANY,0.0,1
150544,120,Captain D's,475 W PIKE ST,LAWRENCEVILLE,GA,30046,3200.0,GWINNETT,ATLANTA  GA,524,QSR,QSR,Fish,33.96149,-84.00504,1BEST(Actual),1986,COMPANY,0.0,1
150543,120,Captain D's,5545 FLOYD RD SW,MABLETON,GA,30126,2219.0,COBB,ATLANTA  GA,524,QSR,QSR,Fish,33.81966,-84.57572,1BEST(Actual),1978,COMPANY,0.0,1
150542,120,Captain D's,4287 BUFORD DR,BUFORD,GA,30518,3441.0,GWINNETT,ATLANTA  GA,524,QSR,QSR,Fish,34.09431,-84.00891,1BEST(Actual),1970,COMPANY,0.0,1
150539,120,Captain D's,1735 HIGHWAY 138 NE,CONYERS,GA,30013,,ROCKDALE,ATLANTA  GA,524,QSR,QSR,Fish,33.668169,-83.988544,1BEST(Address),1986,COMPANY,0.0,1
150538,120,Captain D's,4113 LAWRENCEVILLE HWY NW,LILBURN,GA,30047,2821.0,GWINNETT,ATLANTA  GA,524,QSR,QSR,Fish,33.90407,-84.11759,1BEST(Actual),1978,COMPANY,0.0,1
150537,120,Captain D's,597 ATLANTA RD,CUMMING,GA,30040,2702.0,FORSYTH,ATLANTA  GA,524,QSR,QSR,Fish,34.188885,-84.139569,1BEST(Actual),1987,COMPANY,0.0,1
150536,120,Captain D's,54 E MAY ST,WINDER,GA,30680,1914.0,BARROW,ATLANTA  GA,524,QSR,QSR,Fish,33.989384,-83.719902,1BEST(Actual),1986,COMPANY,0.0,1
150525,120,Captain D's,219 MARIETTA HWY,CANTON,GA,30114,2314.0,CHEROKEE,ATLANTA  GA,524,QSR,QSR,Fish,34.242341,-84.495599,1BEST(Actual),1985,COMPANY,0.0,1
150532,120,Captain D's,3856 AUSTELL RD SW,MARIETTA,GA,30008,8401.0,COBB,ATLANTA  GA,524,QSR,QSR,Fish,33.85963,-84.5998,1BEST(Actual),1990,COMPANY,0.0,1
150511,120,Captain D's,1441 N EXPRESSWAY,GRIFFIN,GA,30223,1752.0,SPALDING,ATLANTA  GA,524,QSR,QSR,Fish,33.272,-84.290952,1BEST(Address),1983,FRANCHISE,1.0,1
150530,120,Captain D's,9805 HIGHWAY 92,WOODSTOCK,GA,30188,3866.0,CHEROKEE,ATLANTA  GA,524,QSR,QSR,Fish,34.086619,-84.525212,1BEST(Actual),1990,FRANCHISE,1.0,1
150526,120,Captain D's,2785 EVANS MILL RD,LITHONIA,GA,30058,7442.0,DE KALB,ATLANTA  GA,524,QSR,QSR,Fish,33.703713,-84.115864,1BEST(Actual),1969,COMPANY,0.0,1
150524,120,Captain D's,180 GLYNN ST N,FAYETTEVILLE,GA,30214,1660.0,FAYETTE,ATLANTA  GA,524,QSR,QSR,Fish,33.45125,-84.45571,1BEST(Actual),1980,COMPANY,0.0,1
150522,120,Captain D's,201 MERCHANTS SQ,DALLAS,GA,30132,,PAULDING,ATLANTA  GA,524,QSR,QSR,Fish,33.909497,-84.80178,1BEST(Address),1982,COMPANY,0.0,1
